2154,"SISTEMA CMS DE ADMINISTRACION DE INSTALACIONES                                                      ","                                                                                                    ","                                                                                                    "
2155,"SISTEMA CMS DE ADMINISTRACION DE INSTALACIONES                                                      ","                                                                                                    ","                                                                                                    "
2156,"SISTEMA CMS DE ADMINISTRACION DE INSTALACIONES                                                      ","                                                                                                    ","                                                                                                    "
2157,"SISTEMA CMS DE ADMINISTRACION DE INSTALACIONES                                                      ","                                                                                                    ","                                                                                                    "
2158,"COMPUTER - COMMUNICATION NETWORK DESING AND ANALYS",SCHWARTZ,
2159,"PROGRAMACION EN C","WAITE - PRATA",MARTIN
2160,"PROCESSAMENTO DE DADOS",CARUSO,ALMEIDA
2161,"INTRODUCTION TO PACE FOR DATA PROCESSING PROFESSIO",,
2162,"PROGRAMMING Z80",ZAKS,
2163,"A.P.O. ESTABLECIMIENTO DE OBJETIVOS E O PROCESSO A                                                  ","GIEGOLD                                                                                             ","                                                                                                    "
2164,"METODOLOGIA CIENTIFICA",ROJAS,
2165,"EDUCACION VINCULA AL TRABAJO",ALMADA,CACERES
2166,"COMUNICACION DE DATOS PARA PROGRAMADORES",PURSER,
2167,"COMUNICACIONES Y REDES DE PROCESAMIENTO DE DATOS",GONZALEZ,
2168,"TERMODINAMICA TOMO II                                                                               ","Cengel, Yunus                                                                                       ","Boles, Michael A.                                                                                   "
2169,"PROTECCION DE INSTALACIONES ELECTRICAS INDUSTRIALE",HARPER,
2170,"CIRCUITOS LOGICOS Y CONVERSION DE A/D Y D/A","Williams, Arthur B.",
2171,"CIRCUITOS LOGICOS Y CONVERSION DE A/D Y D/A","Williams, Arthur B.",
2172,"MECANICA VECTORIAL PARA INGENIEROS-ESTAT","Ferdinand P. Beer","E. Russell Johnston Jr."
2173,"INTRODUCCION AL ESTUDIO DE LA ECONOMIA",Enriquez,
2174,"MECANICA DE FLUIDOS Y MAQUINAS HIDRAULICAS","Mataix, Claudio",
