"1649","DIFFERENTIAL EQUATIONS","Giordano","Weir","1"
"1650","INTRODUCCION A LAS MATEMATICAS UNIVERSITARIAS","Eslava","Velasco","1"
"1651","CODIGO DEL MERCOSUR                                                                                 ","Dromi                                                                                               ","                                                                                                    ","1"
"1652","MARKS - MANUAL DEL INGENIERO MECANICO                                                               ","Baumeister                                                                                          ","Avallone                                                                                            ","8"
"1653","MARKS - MANUAL DEL INGENIERO MECANICO                                                               ","Baumeister                                                                                          ","Avallone                                                                                            ","8"
"1654","MARKS - MANUAL DEL INGENIERO MECANICO                                                               ","Baumeister                                                                                          ","Avallone                                                                                            ","8"
"1655","FISICA - MECANICA, RADIACION Y CALOR. 1                                                             ","Feynman - Leighton                                                                                  ","Sands                                                                                               ","1"
"1656","MANUAL DE JAVA                                                                                      ","Naughton                                                                                            ","                                                                                                    ","1"
"1657","PLANIFICACION Y EVALUACION DEL TURISMO","Garc?a",,"1"
"1658","ENCICLOPEDIA DE TERMINOS DE MICROCOMPUTACION","Christie","Christie","1"
"1659","ENCICLOPEDIA DE TERMINOS DE MICROCOMPUTACION","Christie","Christie","1"
"1660","ENCICLOPEDIA DE TERMINOS DE MICROCOMPUTACION","Crhistie","Christie","1"
"1661","CONTABILIDAD DE COSTOS","Polimeni - Fabozzi","Adelberg","3"
"1662","EL RECONOCIMIENTO DE FORMAS MEDIANTE ALGORITMOS                                                     ","Simon                                                                                               ","                                                                                                    ","1"
"1663","DICCIONARIO GENERAL DE HOTELERIA Y TURISMO","Baez Casillas",,"1"
"1664","EXCURSIONES","Gutierrez",,"1"
"1665","1000 DETALLES QUE HAY QUE CUIDAR EN UN HOTEL, UN R                                                  ","Biosca                                                                                              ","                                                                                                    ","2"
"1666","MANUAL DE COMERCIALIZACION HOTELERA                                                                 ","Secretar?a de Turismo                                                                               ","                                                                                                    ","1"
"1667","SAGRADA BIBLIA","Biblioteca de Autores Cristian",,"1"
"1668","ALGORITMOS Y ESTRUCTURA DE DATOS","Wirth",,"1"
"1669","FISICA GENERAL","Frederick J. Bueche",,"1"
"1670","REDES PARA TODOS","Gibbs",,"2"
"1672","LISP - GUIA DE REFERENCIA","Berbiela",,"1"
"1673","LISP - GUIA DE REFERENCIA","Berbiela",,"1"
"1674","DICTIONARY OF PHRASAL VERBS","Collins",,"1"
"1675","INSTALACION DE ANTENAS DE TV                                                                        ","Berral                                                                                              ","                                                                                                    ","1"
"1676","PERSUACION DE MASAS","Le?n",,"1"
"1677","TECNICAS DE MARKETING","Torres","Cordoba","1"
"1678","MANUAL DE MARKETING                                                                                 ","Stapleton                                                                                           ","                                                                                                    ","1"
"1679","MANUAL DE ELECTRICIDAD INDUSTRIAL I","Harper",,"1"
"1680","ANALISIS INTRODUCTORIO DE CIRCUITOS","WILLIAMH HAYT JR","JACK E. KEMMERLEY","QUINTA EDICI?N"
"1681","MICROSOFT FOUNDATION CLASS LIBRARY PROGRAMMING","Holzner",,"1"
"1682","INGENIERIA DE CONTROL MODERNA","Katsuhiko Ogata",,"Cuarta Edici?n"
"1683","ARQUITECTURA DE COMPUTADORES","Blanchet","Dupouy","1"
"1685","PROBABILIDAD Y ESTADISTICA - APLICACIONES Y METODO","Canavos",,"1"
"1686","FISICA - MECANICA V.1","Alonso","Finn","1"
"1687","FISICA - FUNDAMENTOS CUANTICOS Y ESTADISTICOS V.3","Alonso","Finn","1"
"1688","PRINCIPIOS Y OBJETIVOS DEL MARKETING","Torres","Cordoba","1"
"1689","POLITICA DE PRECIOS","Winkler",,"1"
"1690","MERCHANDISING","Masson",,"1"
"1691","EL PLAN DEL MARKETING","Cohen",,"1"
"1692","LA INVESTIGACION MOTIVACIONAL EN MARKETING Y PUBLI","Soler",,"1"
"1693","TECNICAS DE PUBLICIDAD","Harrison",,"1"
"1694","FUNDAMENTOS DE DIBUJO EN INGENIERIA                                                                 ","Luzadder                                                                                            ","Duff                                                                                                ","11"
"1695","SEMBLANZA DE LA LITERATURA ESTADOUNIDENSE","SERVICIO CULTURAL E INFORMATIV","O DE LOS ESTADOS UNIDOS","1"
"1696","METODOLOGIA DE LA PROGRAMACION - APLICACIONES EN C","Alcalde","Garc?a","2"
"1697","METODOLOGIA DE LA PROGRAMACION - APLICACIONES EN C","Alcalde","Garc?a","2"
"1698","AUTOCAD AVANZADO VERSION 13 PARA WINDOWS Y MS-DOS","L?pez, J.","Tajadura, J. A,","1"
"1699","GUIA PRACTICA PARA LA INVESTIGACION Y REDACCION DE","Acosta Hoyos",,"1"
"1700","GUIA PRACTICA PARA LA INVESTIGACION Y REDACCION DE","Acosta Hoyos",,"1"
"1701","SOCIOLOGIA","Fichter",,"1"
"1702","SOCIOLOGIA                                                                                          ","Fichter                                                                                             ","                                                                                                    ","1"
"1703","METODOLOGIA DE LA PROGRAMACION - APLICACIONES EN C","Alcalde","Garc?a","2"
"1704","GUIA PRACTICA PARA LA INVESTIGACION Y REDACCION DE","Acosta Hoyos",,"1"
"1705","MECANICA DE LOS FLUIDOS","Streeter","Wylie","8"
"1706","METODOLOGIA DE LA PROGRAMACION - APLICACIONES EN C","Alcalde","Garc?a","2"
"1707","METODOS NUMERICOS","Volkov",,"1"
"1708","MECANICA PARA INGENIEROS - ESTATICA Y DINAMICA                                                      ","McLean                                                                                              ","Nelson                                                                                              ","3"
"1709","REDES DE NEURONAS ARTIFICIALES UN ENFOQUE PRACTICO","Pedro Isasi Vi?uela",,"1"
"1710","INTRODUCCION A LA TEORIA GENERAL DE SISTEMAS","Johansen",,"1"
"1711","DISE?O Y ESTRUCTURAS DE ACERO                                                                       ","Rokach                                                                                              ","                                                                                                    ","1"
